"","P","Q","E"
"1981-07-18",0,1.55592592592593,1.2342
"1981-07-19",0,1.48018518518519,1.2847
"1981-07-20",4.1425,1.55453703703704,1.213
"1981-07-21",24.4187,2.86518518518518,1.1602
"1981-07-22",16.8112,4.33555555555556,1.162
"1981-07-23",8.376,3.51648148148148,1.2947
"1981-07-24",17.0943,3.93694444444444,1.1957
"1981-07-25",6.6544,3.41833333333333,1.1863
"1981-07-26",2.9392,2.86759259259259,1.2546
"1981-07-27",3.9282,2.80351851851852,1.1619
"1981-07-28",1.6355,2.61712962962963,1.1594
"1981-07-29",18.4648,3.27268518518519,1.1585
"1981-07-30",2.3909,3.19342592592593,1.2984
"1981-07-31",0.0391,2.54916666666667,1.2812
"1981-08-01",0.1249,2.29537037037037,1.1833
"1981-08-02",3.0865,2.17638888888889,1.2425
"1981-08-03",9.0296,2.3762962962963,1.2152
"1981-08-04",17.132,2.83037037037037,1.5038
"1981-08-05",0.4655,2.33611111111111,1.411
"1981-08-06",5.1104,2.47490740740741,1.428
"1981-08-07",1.2672,2.27787037037037,1.4748
"1981-08-08",3.4082,2.15240740740741,1.2482
"1981-08-09",27.0123,4.29351851851852,1.2917
"1981-08-10",8.4802,4.28509259259259,1.4632
"1981-08-11",0.1855,2.8687037037037,1.4489
"1981-08-12",5.5497,2.75305555555556,1.3319
"1981-08-13",15.7987,3.95222222222222,1.3726
"1981-08-14",15.0621,5.98351851851852,1.3051
"1981-08-15",13.1419,7.83925925925926,1.4922
"1981-08-16",1.3335,4.90342592592593,1.6297
"1981-08-17",1.9367,3.72814814814815,1.5009
"1981-08-18",5.5658,3.54037037037037,1.44
"1981-08-19",7.9177,4.2787962962963,1.4979
"1981-08-20",3.2266,3.50388888888889,1.8982
"1981-08-21",22.5552,5.22981481481481,1.5714
"1981-08-22",7.8359,5.58268518518518,1.3869
"1981-08-23",12.0355,5.17481481481481,1.9384
"1981-08-24",1.2338,3.88555555555556,2.0351
"1981-08-25",0,3.44851851851852,2.0334
"1981-08-26",0,3.22194444444444,1.8391
"1981-08-27",14.0215,3.97240740740741,1.7581
"1981-08-28",6.5356,3.79212962962963,1.7266
"1981-08-29",14.9963,5.36842592592593,2.0475
"1981-08-30",1.3664,4.07,1.991
"1981-08-31",6.0074,3.72944444444444,1.7906
"1981-09-01",1.8652,3.41990740740741,1.645
"1981-09-02",1.49,3.46768518518518,1.9687
"1981-09-03",1.259,3.28583333333333,1.984
"1981-09-04",1.7286,3.1587962962963,1.9261
"1981-09-05",0.7732,3.00092592592593,2.564
"1981-09-06",0,2.7712962962963,2.1234
"1981-09-07",0,2.65648148148148,2.748
"1981-09-08",0,2.50509259259259,2.5959
"1981-09-09",0,2.42722222222222,2.6677
"1981-09-10",0,2.35490740740741,3.0828
"1981-09-11",0.0988,2.31759259259259,2.8954
"1981-09-12",0.0061,2.27685185185185,2.3428
"1981-09-13",0,2.24324074074074,2.4662
"1981-09-14",0,2.18268518518519,3.0049
"1981-09-15",0,2.15212962962963,2.4705
"1981-09-16",4.019,2.18018518518519,3.4634
"1981-09-17",0.0134,2.05277777777778,3.5612
"1981-09-18",0,2.00962962962963,2.7439
"1981-09-19",0,1.95768518518519,3.2065
"1981-09-20",0,1.92731481481481,3.1501
"1981-09-21",0.0134,1.90537037037037,2.9623
"1981-09-22",0,1.87759259259259,3.1654
"1981-09-23",4.0665,1.95648148148148,2.4811
"1981-09-24",3.9072,2.0275,1.8838
"1981-09-25",3.9623,2.06194444444444,2.3588
"1981-09-26",0,1.87481481481481,2.447
"1981-09-27",27.7358,3.62398148148148,2.1038
"1981-09-28",3.7355,3.12037037037037,2.6886
"1981-09-29",0.218,2.15805555555556,2.7873
"1981-09-30",0.0984,1.95240740740741,3.1172
"1981-10-01",2.3411,1.91037037037037,2.7176
"1981-10-02",2.7057,1.83435185185185,2.7928
"1981-10-03",21.4995,3.22425925925926,2.5151
"1981-10-04",2.3138,2.69768518518519,2.0449
"1981-10-05",0.0357,2.07888888888889,3.6123
"1981-10-06",0,1.9062037037037,4.0244
"1981-10-07",0,1.80685185185185,3.9712
"1981-10-08",0,1.75342592592593,3.9552
"1981-10-09",0.0241,1.71907407407407,3.6814
"1981-10-10",0.083,1.69101851851852,3.8095
"1981-10-11",0,1.66398148148148,3.448
"1981-10-12",0,1.63333333333333,4.2123
"1981-10-13",0,1.59759259259259,4.0541
"1981-10-14",0.0061,1.58240740740741,3.2625
"1981-10-15",1.1023,1.60472222222222,3.6886
"1981-10-16",0,1.59518518518519,3.3425
"1981-10-17",0.1995,1.56222222222222,2.7238
"1981-10-18",0.1741,1.54527777777778,4.3001
"1981-10-19",0.1394,1.52305555555556,4.014
"1981-10-20",9.7008,1.69148148148148,2.962
"1981-10-21",6.3318,1.76537037037037,3.3334
"1981-10-22",2.1488,1.58268518518519,3.428
"1981-10-23",0,1.5287962962963,4.0034
"1981-10-24",0,1.4712962962963,4.5329
"1981-10-25",0,1.43555555555556,4.4591
"1981-10-26",0.4855,1.40296296296296,4.846
"1981-10-27",0.0134,1.35046296296296,3.4716
"1981-10-28",7.7451,1.45527777777778,4.737
"1981-10-29",0,1.38351851851852,5.0639
"1981-10-30",0,1.3362037037037,4.2798
"1981-10-31",0,1.30990740740741,3.9648
"1981-11-01",0.0067,1.30240740740741,4.4463
"1981-11-02",0.0546,1.30222222222222,5.4694
"1981-11-03",0.2936,1.27694444444444,4.727
"1981-11-04",7.3028,1.44074074074074,3.2856
"1981-11-05",8.2489,1.63851851851852,3.2434
"1981-11-06",2.2025,1.36472222222222,3.632
"1981-11-07",1.3386,1.32462962962963,4.5572
"1981-11-08",0,1.25805555555556,4.668
"1981-11-09",2.2248,1.25583333333333,3.2177
"1981-11-10",21.5668,2.17435185185185,2.6465
"1981-11-11",5.9197,1.81685185185185,3.6085
"1981-11-12",1.8998,1.50509259259259,2.676
"1981-11-13",14.4427,1.70018518518519,4.0981
"1981-11-14",2.0592,1.51037037037037,4.2187
"1981-11-15",0.2261,1.36648148148148,3.1848
"1981-11-16",5.7306,1.61333333333333,4.2497
"1981-11-17",5.3713,1.63962962962963,2.7884
"1981-11-18",4.6092,1.9112962962963,4.2641
"1981-11-19",0.704,1.52953703703704,4.2289
"1981-11-20",7.2206,1.7087962962963,3.5133
"1981-11-21",2.6255,1.61777777777778,5.0222
"1981-11-22",0,1.35953703703704,5.6552
"1981-11-23",0.0487,1.25972222222222,5.8095
"1981-11-24",8.5092,1.34083333333333,4.0404
"1981-11-25",2.151,1.42611111111111,5.4125
"1981-11-26",0,1.24074074074074,5.0208
"1981-11-27",0,1.16518518518519,6.2957
"1981-11-28",0.148,1.1262962962963,5.4281
"1981-11-29",5.3737,1.1825,5.7454
"1981-11-30",0.0036,1.12083333333333,5.614
"1981-12-01",0,1.07740740740741,5.591
"1981-12-02",0.7233,1.06722222222222,3.7713
"1981-12-03",3.5383,1.17425925925926,5.891
"1981-12-04",0,1.09768518518519,6.1714
"1981-12-05",0,1.01231481481481,4.7452
"1981-12-06",0,0.997962962962963,4.1078
"1981-12-07",1e-04,0.981851851851852,4.5915
"1981-12-08",0.7961,0.998703703703704,3.0281
"1981-12-09",1.4175,1.11509259259259,4.0373
"1981-12-10",0.0036,1.07666666666667,5.8482
"1981-12-11",0.3316,0.961666666666667,3.5982
"1981-12-12",2.5048,0.984351851851852,3.8857
"1981-12-13",6.5668,1.11490740740741,4.4918
"1981-12-14",1.9456,1.07972222222222,4.76
"1981-12-15",1.6758,1.03055555555556,5.5776
"1981-12-16",0,0.967592592592593,6.3491
"1981-12-17",0,0.90712962962963,6.503
"1981-12-18",0,0.869907407407407,4.9963
"1981-12-19",0.1244,0.874722222222222,5.0145
"1981-12-20",0,0.861296296296296,5.5598
"1981-12-21",0,0.843425925925926,5.417
"1981-12-22",0,0.836574074074074,5.6652
"1981-12-23",0,0.855925925925926,5.8063
"1981-12-24",0,0.836759259259259,5.6205
"1981-12-25",0,0.859722222222222,4.9987
"1981-12-26",0,0.832037037037037,4.238
"1981-12-27",0,0.81287037037037,5.3567
"1981-12-28",0,0.801018518518519,6.0024
"1981-12-29",0.0012,0.780740740740741,6.2883
"1981-12-30",0,0.761018518518518,4.7938
"1981-12-31",0.0853,0.743888888888889,4.5338
"1982-01-01",1.5613,0.754351851851852,5.9761
"1982-01-02",0.0546,0.745925925925926,4.0349
"1982-01-03",0,0.77462962962963,5.9209
"1982-01-04",0.0032,0.728981481481481,5.4906
"1982-01-05",0.013,0.711296296296296,5.8673
"1982-01-06",0.2586,0.702222222222222,3.1205
"1982-01-07",4.501,0.805277777777778,4.8651
"1982-01-08",0,0.811666666666667,4.0313
"1982-01-09",0,0.77462962962963,6.6466
"1982-01-10",0,0.708796296296296,5.62
"1982-01-11",0.4565,0.665185185185185,6.8052
"1982-01-12",0.5723,0.641944444444444,4.8549
"1982-01-13",1.575,0.690185185185185,5.394
"1982-01-14",0,0.6825,5.8158
"1982-01-15",0,0.649166666666667,6.232
"1982-01-16",0,0.621851851851852,6.5803
"1982-01-17",0,0.600462962962963,5.8128
"1982-01-18",0.1059,0.601481481481481,6.5516
"1982-01-19",0,0.575833333333333,5.8765
"1982-01-20",0,0.559074074074074,7.0975
"1982-01-21",0.1672,0.551296296296296,6.5507
"1982-01-22",2.7062,0.570925925925926,3.5484
"1982-01-23",0,0.588055555555556,5.1102
"1982-01-24",0.8889,0.543055555555556,6.7371
"1982-01-25",41.3511,1.6012962962963,2.8138
"1982-01-26",27.6668,1.89342592592593,4.2775
"1982-01-27",3.2043,1.05712962962963,5.5236
"1982-01-28",0,0.765555555555556,5.9142
"1982-01-29",0.4134,0.668518518518519,5.8096
"1982-01-30",3.9337,0.677222222222222,4.8738
"1982-01-31",0.0075,0.680925925925926,4.7449
"1982-02-01",0,0.662685185185185,5.2738
"1982-02-02",0.0173,0.618055555555555,5.044
"1982-02-03",0,0.599907407407407,4.4846
"1982-02-04",0,0.584351851851852,5.4132
"1982-02-05",0,0.570833333333333,5.2488
"1982-02-06",0,0.546203703703704,6.0071
"1982-02-07",0,0.529722222222222,6.6972
"1982-02-08",0.0895,0.510277777777778,6.0772
"1982-02-09",1.5226,0.518611111111111,5.2731
"1982-02-10",0.1008,0.525,5.645
"1982-02-11",0,0.506574074074074,5.6516
"1982-02-12",0,0.495648148148148,5.7648
"1982-02-13",0.2179,0.517592592592593,5.3139
"1982-02-14",2e-04,0.489537037037037,6.3899
"1982-02-15",0.0229,0.463240740740741,6.2572
"1982-02-16",0.7394,0.457592592592593,3.1318
"1982-02-17",1.4643,0.50712962962963,4.562
"1982-02-18",0,0.478796296296296,4.2445
"1982-02-19",0.01,0.469814814814815,4.964
"1982-02-20",0,0.45962962962963,3.063
"1982-02-21",0.5673,0.487222222222222,4.8089
"1982-02-22",0,0.499814814814815,5.1415
"1982-02-23",0.0919,0.467314814814815,3.8205
"1982-02-24",0.4034,0.48037037037037,4.5648
"1982-02-25",0,0.451666666666667,4.7492
"1982-02-26",0.702,0.438888888888889,4.1525
"1982-02-27",0,0.450740740740741,4.2008
"1982-02-28",0,0.441018518518519,4.1309
"1982-03-01",0,0.442777777777778,3.6703
"1982-03-02",0.1777,0.462222222222222,4.2092
"1982-03-03",0,0.445462962962963,4.8172
"1982-03-04",0,0.432222222222222,4.3442
"1982-03-05",0,0.428796296296296,4.9171
"1982-03-06",0.5268,0.43212962962963,3.3439
"1982-03-07",0.4281,0.455833333333333,4.659
"1982-03-08",2.2606,0.665185185185185,3.108
"1982-03-09",26.5358,1.32435185185185,3.7361
"1982-03-10",0.1754,0.596944444444444,3.3031
"1982-03-11",2.3591,0.563518518518519,3.9789
"1982-03-12",0.0232,0.531759259259259,4.1626
"1982-03-13",0,0.494722222222222,4.3592
"1982-03-14",0,0.475555555555556,4.4456
"1982-03-15",0.0777,0.474814814814815,4.1344
"1982-03-16",1.1636,0.498611111111111,3.7566
"1982-03-17",1.0385,0.478703703703704,3.3901
"1982-03-18",0.0584,0.479814814814815,3.6815
"1982-03-19",0,0.459444444444444,3.8049
"1982-03-20",0,0.447685185185185,3.7216
"1982-03-21",0,0.442407407407407,4.1761
"1982-03-22",3.3918,0.424166666666667,3.2737
"1982-03-23",29.3843,1.32240740740741,2.6882
"1982-03-24",3.5987,1.01351851851852,2.6068
"1982-03-25",0,0.586296296296296,3.4809
"1982-03-26",0,0.519074074074074,2.986
"1982-03-27",0,0.498055555555556,3.2584
"1982-03-28",0.7428,0.494444444444444,2.6191
"1982-03-29",8.8383,0.585555555555555,2.829
"1982-03-30",0.9595,0.626111111111111,3.3109
"1982-03-31",0.1838,0.51462962962963,3.3234
"1982-04-01",0.0419,0.485092592592593,3.3686
"1982-04-02",0.7239,0.473333333333333,3.2064
"1982-04-03",0.8946,0.494444444444444,2.3628
"1982-04-04",0.0068,0.51287037037037,2.7415
"1982-04-05",0,0.480462962962963,2.5298
"1982-04-06",0.1583,0.480555555555556,2.8679
"1982-04-07",0,0.480185185185185,2.8344
"1982-04-08",0,0.4775,2.7955
"1982-04-09",0,0.466111111111111,2.8514
"1982-04-10",0,0.456759259259259,2.9841
"1982-04-11",0,0.453888888888889,2.9736
"1982-04-12",0,0.448240740740741,2.9506
"1982-04-13",0,0.441574074074074,2.5847
"1982-04-14",0.0596,0.433981481481481,3.1268
"1982-04-15",2.6645,0.444259259259259,2.5402
"1982-04-16",32.7538,1.37287037037037,2.0001
"1982-04-17",0.0063,0.968333333333333,2.1773
"1982-04-18",0,0.575648148148148,2.2629
"1982-04-19",0,0.521666666666667,2.2726
"1982-04-20",0,0.499814814814815,2.1756
"1982-04-21",0,0.483055555555556,2.3344
"1982-04-22",0,0.4725,2.209
"1982-04-23",0.1559,0.468333333333333,2.0845
"1982-04-24",0.3269,0.463333333333333,2.3816
"1982-04-25",1.9776,0.504444444444444,1.6032
"1982-04-26",8.0719,0.732592592592593,1.5952
"1982-04-27",11.7562,0.866944444444444,1.5902
"1982-04-28",46.8106,3.60712962962963,1.5243
"1982-04-29",15.9689,2.68509259259259,1.6288
"1982-04-30",0.6708,1.41694444444444,1.7987
"1982-05-01",0.0061,0.912222222222222,1.8695
"1982-05-02",0,0.760462962962963,1.7571
"1982-05-03",0,0.694074074074074,1.8924
"1982-05-04",0.533,0.638611111111111,1.8783
"1982-05-05",14.5468,0.927592592592593,1.4188
"1982-05-06",18.201,1.66722222222222,1.4532
"1982-05-07",3.8616,1.17453703703704,1.3903
"1982-05-08",0,0.895555555555556,1.5517
"1982-05-09",0.1635,0.746481481481482,1.3311
"1982-05-10",1.6303,0.70037037037037,1.3816
"1982-05-11",0.4718,0.709351851851852,1.3152
"1982-05-12",2.1399,0.755555555555555,1.222
"1982-05-13",7.5899,0.995740740740741,1.3873
"1982-05-14",0.3902,0.871018518518518,1.4569
"1982-05-15",0,0.709722222222222,1.4537
"1982-05-16",0.0061,0.669907407407407,1.4403
"1982-05-17",0,0.65037037037037,1.5173
"1982-05-18",0,0.628333333333333,1.5761
"1982-05-19",3.3162,0.629444444444444,1.3955
"1982-05-20",3.5699,0.744814814814815,1.2052
"1982-05-21",6.1547,0.941203703703704,1.1561
"1982-05-22",9.2765,1.38796296296296,1.1157
"1982-05-23",4.6336,1.56472222222222,1.1304
"1982-05-24",1.7815,1.29555555555556,1.1657
"1982-05-25",0.6915,0.946111111111111,1.2212
"1982-05-26",0.6705,0.832314814814815,1.3146
"1982-05-27",0.6287,0.776481481481481,1.4312
"1982-05-28",0,0.735740740740741,1.3191
"1982-05-29",13.9307,1.06842592592593,1.2545
"1982-05-30",2.3612,1.04296296296296,1.2453
"1982-05-31",18.9429,2.1487962962963,1.0884
"1982-06-01",5.3404,2.06962962962963,1.0551
"1982-06-02",8.5085,2.00222222222222,1.0801
"1982-06-03",0.1124,1.46916666666667,0.9926
"1982-06-04",0,1.11768518518519,0.989
"1982-06-05",0.1925,1.0062037037037,1.013
"1982-06-06",0,0.934166666666667,0.9928
"1982-06-07",0.0445,0.884259259259259,1.0159
"1982-06-08",0,0.843055555555555,0.9918
"1982-06-09",0.0291,0.80712962962963,1.013
"1982-06-10",1.9956,0.779351851851852,1.1212
"1982-06-11",3.2616,0.85787037037037,1.0391
"1982-06-12",0.357,0.868611111111111,1.049
"1982-06-13",0.0445,0.775555555555556,1.0244
"1982-06-14",0.5036,0.741574074074074,1.0706
"1982-06-15",1.9332,0.746388888888889,1.0533
"1982-06-16",6.3696,1.03388888888889,1.0447
"1982-06-17",1.2082,0.852222222222222,1.0308
"1982-06-18",4.4263,0.907037037037037,1.0006
"1982-06-19",1e-04,0.83212962962963,0.9989
"1982-06-20",5.5658,0.888425925925926,0.9818
"1982-06-21",24.9663,2.27990740740741,0.9362
"1982-06-22",19.7542,3.11898148148148,0.9947
"1982-06-23",5.4142,2.12990740740741,1.0026
"1982-06-24",0.3294,1.60277777777778,0.9165
"1982-06-25",0,1.2812962962963,0.9057
"1982-06-26",0.0751,1.13740740740741,0.9211
"1982-06-27",0.2641,1.08101851851852,0.9659
"1982-06-28",2.1951,1.07148148148148,1.0016
"1982-06-29",0,1.01601851851852,1.0541
"1982-06-30",0.0446,0.971759259259259,1.0584
"1982-07-01",0,0.938425925925926,0.99
"1982-07-02",0.0302,0.900555555555556,0.9815
"1982-07-03",0.0012,0.881388888888889,0.9906
"1982-07-04",0,0.859259259259259,0.9955
"1982-07-05",0.8262,0.845185185185185,0.9744
"1982-07-06",1.223,0.951666666666667,1.0024
"1982-07-07",3.0885,0.991574074074074,1.0482
"1982-07-08",0.23,1.05666666666667,1.0693
"1982-07-09",0.6262,0.881481481481481,1.0535
"1982-07-10",0.0507,0.843888888888889,1.0725
"1982-07-11",0.1447,0.825462962962963,1.0577
"1982-07-12",2.548,0.863796296296296,1.0816
"1982-07-13",0.4989,0.822962962962963,1.1109
"1982-07-14",1.5203,0.819814814814815,1.0555
"1982-07-15",0,0.789074074074074,1.0395
"1982-07-16",0.0016,0.77,1.0472
"1982-07-17",0,0.762222222222222,1.0496
"1982-07-18",1.1625,0.782592592592593,0.9941
"1982-07-19",11.2673,0.988425925925926,1.076
"1982-07-20",0.0146,1.01583333333333,1.0921
"1982-07-21",0,0.83712962962963,1.1046
"1982-07-22",0.0507,0.777222222222222,1.154
"1982-07-23",0.2305,0.765,1.1867
"1982-07-24",0.1675,0.801666666666667,1.3362
"1982-07-25",0.0382,0.815,1.271
"1982-07-26",0.7674,0.818333333333333,1.3414
"1982-07-27",0,0.786666666666667,1.2933
"1982-07-28",1.5041,0.759351851851852,1.2416
"1982-07-29",6.0789,1.27611111111111,1.186
"1982-07-30",4.0955,1.15824074074074,1.2249
"1982-07-31",2.8438,1.2212962962963,1.1864
"1982-08-01",2.1397,1.47361111111111,1.2671
"1982-08-02",0.6538,1.16898148148148,1.4615
"1982-08-03",3.7652,0.991666666666667,1.4658
"1982-08-04",1.2828,0.978611111111111,1.4524
"1982-08-05",0.0112,0.881851851851852,1.4338
"1982-08-06",0.01,0.843055555555555,1.5343
"1982-08-07",0,0.816666666666667,1.5961
"1982-08-08",0.0061,0.792037037037037,1.6117
"1982-08-09",0,0.768981481481481,1.6488
"1982-08-10",2.3999,0.746111111111111,1.6124
"1982-08-11",5.9077,0.785462962962963,1.7559
"1982-08-12",4.6883,0.922314814814815,1.4436
"1982-08-13",5.1495,1.10574074074074,1.3631
"1982-08-14",2.6959,0.957037037037037,1.582
"1982-08-15",0.3531,0.843333333333333,1.7271
"1982-08-16",0.0424,0.774537037037037,1.8243
"1982-08-17",0.11,0.743425925925926,1.9122
"1982-08-18",0,0.727592592592593,1.9354
"1982-08-19",0.0016,0.713425925925926,2.0452
"1982-08-20",0.0419,0.703240740740741,2.1427
"1982-08-21",0.3194,0.70037037037037,1.9531
"1982-08-22",1.6009,0.74037037037037,2.1314
"1982-08-23",0.015,0.70212962962963,2.2381
"1982-08-24",0,0.684351851851852,2.1412
"1982-08-25",0.2655,0.680648148148148,2.2411
"1982-08-26",0.2147,0.667407407407407,2.1994
"1982-08-27",0,0.658333333333333,2.4143
"1982-08-28",0,0.63962962962963,2.5228
"1982-08-29",0,0.621666666666667,2.7064
"1982-08-30",0.8728,0.629537037037037,1.9232
"1982-08-31",5.0807,0.676296296296296,2.2958
"1982-09-01",0.0077,0.634074074074074,2.1325
"1982-09-02",4.801,0.676759259259259,1.9804
"1982-09-03",0.5555,0.737037037037037,1.9479
"1982-09-04",3.0478,0.751944444444444,2.1785
"1982-09-05",0.3703,0.654537037037037,2.2747
"1982-09-06",3.1957,0.656388888888889,1.8167
"1982-09-07",3.9253,0.993518518518518,1.5155
"1982-09-08",2.7259,0.816944444444444,1.9108
"1982-09-09",12.5251,1.40518518518519,1.867
"1982-09-10",6.4917,1.33592592592593,1.6583
"1982-09-11",6.5183,1.41638888888889,2.3703
"1982-09-12",1e-04,1.04314814814815,2.7151
"1982-09-13",0,0.82462962962963,2.7162
"1982-09-14",0.0012,0.750555555555556,2.4997
"1982-09-15",0,0.708240740740741,3.068
"1982-09-16",0.8317,0.683333333333333,2.9084
"1982-09-17",13.4426,0.99537037037037,2.3173
"1982-09-18",7.3589,1.45166666666667,2.6883
"1982-09-19",0.5432,1.03981481481481,2.5778
"1982-09-20",0.182,0.804907407407407,2.9322
"1982-09-21",0,0.728796296296296,3.0607
"1982-09-22",0,0.696018518518518,3.3231
"1982-09-23",0,0.666203703703704,3.3034
"1982-09-24",0.0419,0.64712962962963,2.7024
"1982-09-25",0,0.635648148148148,2.767
"1982-09-26",4.819,0.72037037037037,2.7158
"1982-09-27",0.0051,0.703796296296296,2.7171
"1982-09-28",1.5491,0.654444444444444,2.4288
"1982-09-29",13.3904,1.09435185185185,2.5723
"1982-09-30",4.1396,1.4212037037037,2.7784
"1982-10-01",0.5212,0.92212962962963,2.0833
"1982-10-02",0.0492,0.823148148148148,3.762
"1982-10-03",0.0913,0.724259259259259,2.5758
"1982-10-04",6.9395,0.757037037037037,3.2551
"1982-10-05",1.328,1.13648148148148,3.6932
"1982-10-06",0,0.757222222222222,3.1605
"1982-10-07",0,0.696759259259259,4.1203
"1982-10-08",0.0278,0.663796296296296,3.6068
"1982-10-09",1.5004,0.653425925925926,3.054
"1982-10-10",0.0343,0.694166666666667,3.8281
"1982-10-11",0,0.653055555555556,3.9975
"1982-10-12",0.2907,0.614537037037037,3.6851
"1982-10-13",0,0.595092592592593,3.9008
"1982-10-14",0.3629,0.599814814814815,3.6389
"1982-10-15",0.166,0.627962962962963,3.7149
"1982-10-16",1.0664,0.663611111111111,2.3022
"1982-10-17",17.1375,1.59685185185185,3.1621
"1982-10-18",7.6691,1.48583333333333,3.9196
"1982-10-19",0.9239,0.89787037037037,2.8588
"1982-10-20",4.5534,0.892037037037037,2.5219
"1982-10-21",6.3654,1.2675,2.8684
"1982-10-22",1.6466,1.15685185185185,2.3846
"1982-10-23",1.5248,1.03037037037037,3.5171
"1982-10-24",0.2861,0.959907407407407,4.6956
"1982-10-25",0,0.817314814814815,5.0705
"1982-10-26",0,0.748981481481481,4.7705
"1982-10-27",0,0.7025,4.3036
"1982-10-28",0,0.68,4.7893
"1982-10-29",0,0.648240740740741,4.5478
"1982-10-30",0.1308,0.625092592592593,3.8353
"1982-10-31",2.4266,0.661574074074074,3.3211
"1982-11-01",2.3756,0.717314814814815,4.3383
"1982-11-02",0,0.644351851851852,5.0553
"1982-11-03",0,0.60787037037037,5.4173
